Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
Implementation of a Trusted Ticket System;Emerging Challenges for Security, Privacy and Trust;;;;10.1007/978-3-642-01244-0_14;Andreas LeicherNicolai KuntzeAndreas U. Schmidt;2009;http://link.springer.com/chapter/10.1007/978-3-642-01244-0_14;Chapter
Trusted-Computing Technologies for the Protection of Critical Information Systems;Proceedings of the International Workshop on Computational Intelligence in Security for Information Systems CISIS’08;;;;10.1007/978-3-540-88181-0_10;Antonio LioyGianluca RamunnoDavide Vernizzi;2009;http://link.springer.com/chapter/10.1007/978-3-540-88181-0_10;Chapter
A Privacy-Preserving Platform for User-Centric Quantitative Benchmarking;Trust, Privacy and Security in Digital Business;;;;10.1007/978-3-642-03748-1_4;Dominik HerrmannFlorian ScheuerPhilipp FeustelThomas NoweyHannes Federrath;2009;http://link.springer.com/chapter/10.1007/978-3-642-03748-1_4;Chapter
ALOPA: Authorization Logic for Property Attestation in Trusted Platforms;Autonomic and Trusted Computing;;;;10.1007/978-3-642-02704-8_11;Aarthi NagarajanVijay VaradharajanMichael Hitchens;2009;http://link.springer.com/chapter/10.1007/978-3-642-02704-8_11;Chapter
Detecting Intrinsic Inefficiency on Process Level: Benchmarking of Transactions in Banking;Business Process Management Workshops;;;;10.1007/978-3-642-00328-8_14;Andreas BurgerJürgen Moormann;2009;http://link.springer.com/chapter/10.1007/978-3-642-00328-8_14;Chapter
Usable Access Control in Collaborative Environments: Authorization Based on People-Tagging;Computer Security – ESORICS 2009;;;;10.1007/978-3-642-04444-1_17;Qihua WangHongxia JinNinghui Li;2009;http://link.springer.com/chapter/10.1007/978-3-642-04444-1_17;Chapter
Computationally Secure Hierarchical Self-healing Key Distribution for Heterogeneous Wireless Sensor Networks;Information and Communications Security;;;;10.1007/978-3-642-11145-7_12;Yanjiang YangJianying ZhouRobert H. DengFeng Bao;2009;http://link.springer.com/chapter/10.1007/978-3-642-11145-7_12;Chapter
Maintaining Compliance in Customizable Process Models;On the Move to Meaningful Internet Systems: OTM 2009;;;;10.1007/978-3-642-05148-7_7;Daniel SchleicherTobias AnstettFrank LeymannRalph Mietzner;2009;http://link.springer.com/chapter/10.1007/978-3-642-05148-7_7;Chapter
Hierarchical Self-healing Key Distribution for Heterogeneous Wireless Sensor Networks;Security and Privacy in Communication Networks;;;;10.1007/978-3-642-05284-2_16;Yanjiang YangJianying ZhouRobert H. DengFeng Bao;2009;http://link.springer.com/chapter/10.1007/978-3-642-05284-2_16;Chapter
Universally Composable Adaptive Priced Oblivious Transfer;Pairing-Based Cryptography – Pairing 2009;;;;10.1007/978-3-642-03298-1_15;Alfredo RialMarkulf KohlweissBart Preneel;2009;http://link.springer.com/chapter/10.1007/978-3-642-03298-1_15;Chapter
Towards a Theory of Accountability and Audit;Computer Security – ESORICS 2009;;;;10.1007/978-3-642-04444-1_10;Radha JagadeesanAlan JeffreyCorin PitcherJames Riely;2009;http://link.springer.com/chapter/10.1007/978-3-642-04444-1_10;Chapter
Modeling and Enforcement of Business Policies on Process Models with Maestro;The Semantic Web: Research and Applications;;;;10.1007/978-3-642-02121-3_73;Ivan MarkovicSukesh JainMahmoud El-GayyarArmin B. CremersNenad Stojanovic;2009;http://link.springer.com/chapter/10.1007/978-3-642-02121-3_73;Chapter
Designing Value-Based Inter-organizational Controls Using Patterns;Design Requirements Engineering: A Ten-Year Perspective;;;;10.1007/978-3-540-92966-6_16;Vera KartsevaJaap GordijnYao-Hua Tan;2009;http://link.springer.com/chapter/10.1007/978-3-540-92966-6_16;Chapter
Agent Architectures for Compliance;Engineering Societies in the Agents World X;;;;10.1007/978-3-642-10203-5_7;Brigitte BurgemeestreJoris HulstijnYao-Hua Tan;2009;http://link.springer.com/chapter/10.1007/978-3-642-10203-5_7;Chapter
Geofencing in a Security Strategy Model;Global Security, Safety, and Sustainability;;;;10.1007/978-3-642-04062-7_11;Anthony C. IjehAllan J. BrimicombeDavid S. PrestonChris O. Imafidon;2009;http://link.springer.com/chapter/10.1007/978-3-642-04062-7_11;Chapter
The Significance of Security in Transmitting Clinical Data;Global Security, Safety, and Sustainability;;;;10.1007/978-3-642-04062-7_13;Anthony C. IjehDavid S. PrestonChris O. Imafidon;2009;http://link.springer.com/chapter/10.1007/978-3-642-04062-7_13;Chapter
The Research for Spatial Role-Based Access Control Model;Computational Science and Its Applications – ICCSA 2010;;;;10.1007/978-3-642-12189-0_26;Zhiwen ZouChangqian ChenShiguang JuJiming Chen;2010;http://link.springer.com/chapter/10.1007/978-3-642-12189-0_26;Chapter
Generic Algorithms for Consistency Checking of Mutual-Exclusion and Binding Constraints in a Business Process Context;On the Move to Meaningful Internet Systems: OTM 2010;;;;10.1007/978-3-642-16934-2_16;Mark StrembeckJan Mendling;2010;http://link.springer.com/chapter/10.1007/978-3-642-16934-2_16;Chapter
A Verifiable Modeling Approach to Configurable Role-Based Access Control;Fundamental Approaches to Software Engineering;;;;10.1007/978-3-642-12029-9_14;Dae-Kyoo KimLunjin LuSangsig Kim;2010;http://link.springer.com/chapter/10.1007/978-3-642-12029-9_14;Chapter
Privacy-Friendly Incentives and Their Application to Wikipedia;Policies and Research in Identity Management;;;;10.1007/978-3-642-17303-5_9;Jan CamenischThomas GroßPeter HladkyChristian Hoertnagl;2010;http://link.springer.com/chapter/10.1007/978-3-642-17303-5_9;Chapter
Root-Cause Analysis of Design-Time Compliance Violations on the Basis of Property Patterns;Service-Oriented Computing;;;;10.1007/978-3-642-17358-5_2;Amal ElgammalOktay TuretkenWillem-Jan van den HeuvelMike Papazoglou;2010;http://link.springer.com/chapter/10.1007/978-3-642-17358-5_2;Chapter
Using Semantic Web Techniques to Implement Access Control for Web Service;Information Computing and Applications;;;;10.1007/978-3-642-16336-4_34;Zhengqiu HeKangyu HuangLifa WuHuabo LiHaiguang Lai;2010;http://link.springer.com/chapter/10.1007/978-3-642-16336-4_34;Chapter
Idea: Efficient Evaluation of Access Control Constraints;Engineering Secure Software and Systems;;;;10.1007/978-3-642-11747-3_12;Achim D. BruckerHelmut Petritsch;2010;http://link.springer.com/chapter/10.1007/978-3-642-11747-3_12;Chapter
A New Task Engineering Approach for Workflow Access Control;Computational Intelligence in Security for Information Systems 2010;;;;10.1007/978-3-642-16626-6_22;Hanan El BakkaliHamid HatimIlham Berrada;2010;http://link.springer.com/chapter/10.1007/978-3-642-16626-6_22;Chapter
Aspect-Oriented Business Process Modeling with AO4BPMN;Modelling Foundations and Applications;;;;10.1007/978-3-642-13595-8_6;Anis CharfiHeiko MüllerMira Mezini;2010;http://link.springer.com/chapter/10.1007/978-3-642-13595-8_6;Chapter
Modeling and Verification of RBAC Security Policies Using Colored Petri Nets and CPN-Tool;Networked Digital Technologies;;;;10.1007/978-3-642-14306-9_60;Laid KahloulKarim DjouaniWalid TfailiAllaoua ChaouiYacine Amirat;2010;http://link.springer.com/chapter/10.1007/978-3-642-14306-9_60;Chapter
Managing Conflict of Interest in Service Composition;On the Move to Meaningful Internet Systems: OTM 2010;;;;10.1007/978-3-642-16934-2_20;Haiyang SunWeiliang ZhaoJian Yang;2010;http://link.springer.com/chapter/10.1007/978-3-642-16934-2_20;Chapter
Credential Chain Discovery in RTT Trust Management Language;Computer Network Security;;;;10.1007/978-3-642-14706-7_15;Krzysztof Sacha;2010;http://link.springer.com/chapter/10.1007/978-3-642-14706-7_15;Chapter
A Formal Language for Specifying Complex XML Authorisations with Temporal Constraints;Information Security and Cryptology;;;;10.1007/978-3-642-16342-5_32;Sean PolicarpioYan Zhang;2010;http://link.springer.com/chapter/10.1007/978-3-642-16342-5_32;Chapter
Workflow ART;On the Move to Meaningful Internet Systems: OTM 2010;;;;10.1007/978-3-642-16934-2_26;Ganna MonakovaFrank Leymann;2010;http://link.springer.com/chapter/10.1007/978-3-642-16934-2_26;Chapter
Adaptive Access Control Modes Enforcement in Organizations;ENTERprise Information Systems;;;;10.1007/978-3-642-16419-4_29;Sérgio GuerreiroAndré VasconcelosJosé Tribolet;2010;http://link.springer.com/chapter/10.1007/978-3-642-16419-4_29;Chapter
Combining Enforcement Strategies in Service Oriented Architectures;Service-Oriented Computing;;;;10.1007/978-3-642-17358-5_20;Gabriela GheorgheBruno CrispoDaniel SchleicherTobias AnstettFrank LeymannRalph MietznerGanna Monakova;2010;http://link.springer.com/chapter/10.1007/978-3-642-17358-5_20;Chapter
Supporting Role Based Provisioning with Rules Using OWL and F-Logic;On the Move to Meaningful Internet Systems: OTM 2010;;;;10.1007/978-3-642-16934-2_45;Patrick RempelBasel KattRuth Breu;2010;http://link.springer.com/chapter/10.1007/978-3-642-16934-2_45;Chapter
Achieving Life-Cycle Compliance of Service-Oriented Architectures: Open Issues and Challenges;Data Privacy Management and Autonomous Spontaneous Security;;;;10.1007/978-3-642-11207-2_19;Theodoor ScholteEngin Kirda;2010;http://link.springer.com/chapter/10.1007/978-3-642-11207-2_19;Chapter
Analyzing Compliance of Service-Based Business Processes for Root-Cause Analysis and Prediction;Current Trends in Web Engineering;;;;10.1007/978-3-642-16985-4_25;Carlos RodríguezPatrícia SilveiraFlorian DanielFabio Casati;2010;http://link.springer.com/chapter/10.1007/978-3-642-16985-4_25;Chapter
Privacy-Aware Folksonomies;Research and Advanced Technology for Digital Libraries;;;;10.1007/978-3-642-15464-5_17;Clemens HeidingerErik BuchmannMatthias HuberKlemens BöhmJörn Müller-Quade;2010;http://link.springer.com/chapter/10.1007/978-3-642-15464-5_17;Chapter
Mining RBAC Roles under Cardinality Constraint;Information Systems Security;;;;10.1007/978-3-642-17714-9_13;Ravi KumarShamik SuralArobinda Gupta;2010;http://link.springer.com/chapter/10.1007/978-3-642-17714-9_13;Chapter
Scalable and Efficient Reasoning for Enforcing Role-Based Access Control;Data and Applications Security and Privacy XXIV;;;;10.1007/978-3-642-13739-6_14;Tyrone CadenheadMurat KantarciogluBhavani Thuraisingham;2010;http://link.springer.com/chapter/10.1007/978-3-642-13739-6_14;Chapter
Assuring Data Trustworthiness - Concepts and Research Challenges;Secure Data Management;;;;10.1007/978-3-642-15546-8_1;Elisa BertinoHyo-Sang Lim;2010;http://link.springer.com/chapter/10.1007/978-3-642-15546-8_1;Chapter
Building Multi-Agent Systems for Workflow Enactment and Exception Handling;Coordination, Organizations, Institutions and Norms in Agent Systems V;;;;10.1007/978-3-642-14962-7_4;Joey LamFrank GuerinWamberto VasconcelosTimothy J. Norman;2010;http://link.springer.com/chapter/10.1007/978-3-642-14962-7_4;Chapter
Automated Detection of Least Privilege Violations in Software Architectures;Software Architecture;;;;10.1007/978-3-642-15114-9_13;Riccardo ScandariatoKoen BuyensWouter Joosen;2010;http://link.springer.com/chapter/10.1007/978-3-642-15114-9_13;Chapter
ASRBAC: A Security Administration Model for Mobile Autonomic Networks (MAutoNets);Data Privacy Management and Autonomous Spontaneous Security;;;;10.1007/978-3-642-11207-2_13;Mohamad AljnidiJean Leneutre;2010;http://link.springer.com/chapter/10.1007/978-3-642-11207-2_13;Chapter
A Logic of Privacy;Data and Applications Security and Privacy XXIV;;;;10.1007/978-3-642-13739-6_2;Steve BarkerValerio Genovese;2010;http://link.springer.com/chapter/10.1007/978-3-642-13739-6_2;Chapter
On the Definition of Access Control Requirements for Grid and Cloud Computing Systems;Networks for Grid Applications;;;;10.1007/978-3-642-11733-6_3;Antonios GouglidisIoannis Mavridis;2010;http://link.springer.com/chapter/10.1007/978-3-642-11733-6_3;Chapter
Evaluating Common Privacy Vulnerabilities in Internet Service Providers;Next Generation Society. Technological and Legal Issues;;;;10.1007/978-3-642-11631-5_15;Panayiotis KotzanikolaouSotirios ManiatisEugenia NikolouzouVassilios Stathopoulos;2010;http://link.springer.com/chapter/10.1007/978-3-642-11631-5_15;Chapter
Contextual Privacy Management in Extended Role Based Access Control Model;Data Privacy Management and Autonomous Spontaneous Security;;;;10.1007/978-3-642-11207-2_10;Nabil AjamNora Cuppens-BoulahiaFréderic Cuppens;2010;http://link.springer.com/chapter/10.1007/978-3-642-11207-2_10;Chapter
Unifying Facets of Information Integrity;Information Systems Security;;;;10.1007/978-3-642-17714-9_5;Arnar BirgissonAlejandro RussoAndrei Sabelfeld;2010;http://link.springer.com/chapter/10.1007/978-3-642-17714-9_5;Chapter
Role Mining in the Presence of Noise;Data and Applications Security and Privacy XXIV;;;;10.1007/978-3-642-13739-6_7;Jaideep VaidyaVijayalakshmi AtluriQi GuoHaibing Lu;2010;http://link.springer.com/chapter/10.1007/978-3-642-13739-6_7;Chapter
Mining Business-Relevant RBAC States through Decomposition;Security and Privacy – Silver Linings in the Cloud;;;;10.1007/978-3-642-15257-3_3;Alessandro ColantonioRoberto Di PietroAlberto OcelloNino Vincenzo Verde;2010;http://link.springer.com/chapter/10.1007/978-3-642-15257-3_3;Chapter
Shinren: Non-monotonic Trust Management for Distributed Systems;Trust Management IV;;;;10.1007/978-3-642-13446-3_9;Changyu DongNaranker Dulay;2010;http://link.springer.com/chapter/10.1007/978-3-642-13446-3_9;Chapter
VirtualLife: Secure Identity Management in Peer-to-Peer Systems;User Centric Media;;;;10.1007/978-3-642-12630-7_21;Dan BogdanovIlja Livenson;2010;http://link.springer.com/chapter/10.1007/978-3-642-12630-7_21;Chapter
On the Design of Compliance Governance Dashboards for Effective Compliance and Audit Management;Service-Oriented Computing. ICSOC/ServiceWave 2009 Workshops;;;;10.1007/978-3-642-16132-2_20;Patrícia SilveiraCarlos RodríguezFabio CasatiFlorian DanielVincenzo D’AndreaClaire WorledgeZouhair Taheri;2010;http://link.springer.com/chapter/10.1007/978-3-642-16132-2_20;Chapter
Evaluating the Risk of Adopting RBAC Roles;Data and Applications Security and Privacy XXIV;;;;10.1007/978-3-642-13739-6_21;Alessandro ColantonioRoberto Di PietroAlberto OcelloNino Vincenzo Verde;2010;http://link.springer.com/chapter/10.1007/978-3-642-13739-6_21;Chapter
An Integrated Solution for Runtime Compliance Governance in SOA;Service-Oriented Computing;;;;10.1007/978-3-642-17358-5_9;Aliaksandr BirukouVincenzo D’AndreaFrank LeymannJacek SerafinskiPatricia SilveiraSteve StrauchMarek Tluczek;2010;http://link.springer.com/chapter/10.1007/978-3-642-17358-5_9;Chapter
Energy Theft in the Advanced Metering Infrastructure;Critical Information Infrastructures Security;;;;10.1007/978-3-642-14379-3_15;Stephen McLaughlinDmitry PodkuikoPatrick McDaniel;2010;http://link.springer.com/chapter/10.1007/978-3-642-14379-3_15;Chapter
User-Role Reachability Analysis of Evolving Administrative Role Based Access Control;Computer Security – ESORICS 2010;;;;10.1007/978-3-642-15497-3_28;Mikhail I. GofmanRuiqi LuoPing Yang;2010;http://link.springer.com/chapter/10.1007/978-3-642-15497-3_28;Chapter
Consistency Checking of Compliance Rules;Business Information Systems;;;;10.1007/978-3-642-12814-1_10;Ahmed AwadMatthias WeidlichMathias Weske;2010;http://link.springer.com/chapter/10.1007/978-3-642-12814-1_10;Chapter
Formalising and Validating RBAC-to-XACML Translation Using Lightweight Formal Methods;Abstract State Machines, Alloy, B and Z;;;;10.1007/978-3-642-11811-1_26;Mark SlaymakerDavid PowerAndrew Simpson;2010;http://link.springer.com/chapter/10.1007/978-3-642-11811-1_26;Chapter
Efficient Authorization of Rich Presence Using Secure and Composed Web Services;Web Information Systems and Technologies;;;;10.1007/978-3-642-12436-5_4;Li LiWu Chou;2010;http://link.springer.com/chapter/10.1007/978-3-642-12436-5_4;Chapter
Group-Centric Models for Secure and Agile Information Sharing;Computer Network Security;;;;10.1007/978-3-642-14706-7_5;Ravi SandhuRam KrishnanJianwei NiuWilliam H. Winsborough;2010;http://link.springer.com/chapter/10.1007/978-3-642-14706-7_5;Chapter
Resource Management with X.509 Inter-domain Authorization Certificates (InterAC);Public Key Infrastructures, Services and Applications;;;;10.1007/978-3-642-16441-5_3;Vishwas PatilPaolo GastiLuigi ManciniGiovanni Chiola;2010;http://link.springer.com/chapter/10.1007/978-3-642-16441-5_3;Chapter
Model Checking of Security-Sensitive Business Processes;Formal Aspects in Security and Trust;;;;10.1007/978-3-642-12459-4_6;Alessandro ArmandoSerena Elisa Ponta;2010;http://link.springer.com/chapter/10.1007/978-3-642-12459-4_6;Chapter
